ID	ACTIVATIONDATE	DEACTIVATIONDATE	NAME	STATIONNUMBER	VISTANAME	AGENCY_ID	STREETCOUNTRY_ID	STREETADDRESSLINE1	STREETADDRESSLINE2	STREETADDRESSLINE3	STREETCITY	STREETSTATE_ID	STREETCOUNTY_ID	STREETPOSTALCODE	MAILINGCOUNTRY_ID	MAILINGADDRESSLINE1	MAILINGADDRESSLINE2	MAILINGADDRESSLINE3	MAILINGCITY	MAILINGSTATE_ID	MAILINGCOUNTY_ID	MAILINGPOSTALCODE	FACILITYTYPE_ID	MFN_ZEG_RECIPIENT	PARENT_ID	REALIGNEDFROM_ID	REALIGNEDTO_ID	VISN_ID	VERSION	CREATED	UPDATED	CREATEDBY	UPDATEDBY	CODE	POSTALNAME
"1,000,208"			CENTRAL ALABAMA HEALTH CARE SYSTEM - MONTGOMERY DIVISION	619	CENTRAL ALABAMA HCS	"1,009,121"	"1,006,840"	215 PERRY HILL ROAD			MONTGOMERY	"1,009,301"		36109-3725	"1,006,840"	215 PERRY HILL ROAD			MONTGOMERY	"1,009,301"		36109-3725	"1,009,231"	1	"1,002,207"			"1,002,207"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.567821 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	AL
"1,000,209"			VA HUDSON VALLEY HEALTH CARE SYSTEM - MONTROSE DIVISION	620	HUDSON VALLEY HCS VAMC	"1,009,121"	"1,006,840"	2094 Albany Post Road			MONTROSE	"1,009,336"		10548-1454	"1,006,840"	2094 Albany Post Road			Montrose	"1,009,336"		10548-1454	"1,009,231"	1	"1,002,203"			"1,002,203"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.570918 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	NY
"1,000,210"			JAMES H. QUILLEN VAMC	621	JAMES H. QUILLEN VAMC	"1,009,121"	"1,006,840"	SIDNEY & LAMONT ST			MOUNTAIN HOME	"1,009,347"		37684-4000	"1,006,840"								"1,009,231"	1	"1,002,209"			"1,002,209"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.594851 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	TN
"1,000,212"			"MUSKOGEE, OK VAMC"	623	JACK C. MONTGOMERY VAMC	"1,009,121"	"1,006,840"	1011 Honor Heights Drive			MUSKOGEE	"1,009,340"		74401-1318	"1,006,840"	1011 Honor Heights Drive			Muskogee	"1,009,340"		74401-1318	"1,009,231"	1	"1,002,219"			"1,002,219"	0	6/4/2004 1:18:48.000000 PM	6/9/2016 10:07:16.120560 AM	Initial Load	DataBroker - CQ# 0943 5/4/2016	VAMC	OK
"1,000,213"			NASHVILLE VA MEDICAL CENTER	626	NASHVILLE VA MEDICAL CENTER	"1,009,121"	"1,006,840"	1310 24TH AVE SOUTH			NASHVILLE	"1,009,347"		37212-2637	"1,006,840"	1310 24th AVE SOUTH			NASHVILLE	"1,009,347"		37212-2637	"1,009,231"	1	"1,002,209"			"1,002,209"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.601745 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	TN
"1,000,215"			SE LOUISIANA VETERANS HCS	629	SE LOUISIANA VETERANS HCS	"1,009,121"	"1,006,840"	1601 PERDIDO ST			NEW ORLEANS	"1,009,322"		70112-1262	"1,006,840"	1601 PERDIDO ST			NEW ORLEANS	"1,009,322"		70112-1262	"1,009,231"	1	"1,002,216"			"1,002,216"	0	6/4/2004 1:18:48.000000 PM	12/18/2009 10:24:47.677875 AM	Initial Load	DataBroker - 10/28/2009 changes	VAMC	LA
"1,000,216"			VA NEW YORK HARBOR HEALTHCARE SYSTEM - NEW YORK DIVISION	630	NEW YORK HHS	"1,009,121"	"1,006,840"	423 EAST 23RD STREET			NEW YORK	"1,009,336"		10010-5011	"1,006,840"	423 EAST 23RD STREET			NEW YORK	"1,009,336"		10010-5011	"1,009,231"	1	"1,002,203"			"1,002,203"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.600754 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	NY
"1,000,217"			VA CNTRL WSTRN MASSCHUSETS HCS	631	VA CNTRL WSTRN MASSCHUSETS HCS	"1,009,121"	"1,006,840"	421 NORTH MAIN STREET			LEEDS	"1,009,325"		01053-9764	"1,006,840"								"1,009,231"	1	"1,002,201"			"1,002,201"	0	6/4/2004 1:18:48.000000 PM	9/1/2011 3:59:31.035701 PM	Initial Load	DataBroker - 07/21/2011 changes	VAMC	MA
"1,000,218"			NORTHPORT VAMC NY	632	NORTHPORT VAMC	"1,009,121"	"1,006,840"	79 MIDDLEVILLE ROAD			NORTHPORT	"1,009,336"		11768-2200	"1,006,840"	79 MIDDLEVILLE ROAD			NORTHPORT	"1,009,336"		11768-2200	"1,009,231"	1	"1,002,203"			"1,002,203"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.603828 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	NY
"1,000,219"			OKLAHOMA CITY VA MEDICAL CENTER	635	OKLAHOMA CITY VAMC	"1,009,121"	"1,006,840"	921 N.E. 13TH ST			OKLAHOMA CITY	"1,009,340"		73104-5007	"1,006,840"	921 N.E. 13TH ST			OKLAHOMA CITY	"1,009,340"		73104-5007	"1,009,231"	1	"1,002,219"			"1,002,219"	0	6/4/2004 1:18:48.000000 PM	6/9/2016 10:07:16.128057 AM	Initial Load	DataBroker - CQ# 0943 5/4/2016	VAMC	OK
"1,000,220"			VA CENTRAL PLAINS HEALTH NETWORK - OMAHA DIVISION	636	"VA NWIHS, OMAHA DIVISION"	"1,009,121"	"1,006,840"	4101 WOOLWORTH AVE.			OMAHA	"1,009,331"		68105-1850	"1,006,840"	4101 WOOLWORHT AVE.			OMAHA	"1,009,331"		68105-1850	"1,009,231"	1	"1,002,223"			"1,002,223"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.610318 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	NE
"1,000,221"			CHARLES GEORGE VAMC	637	CHARLES GEORGE VAMC	"1,009,121"	"1,006,840"	1100 TUNNEL ROAD			ASHEVILLE	"1,009,337"		28805-2043	"1,006,840"	1100 TUNNEL ROAD			ASHEVILLE	"1,009,337"		28805-2043	"1,009,231"	1	"1,002,206"			"1,002,206"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.607303 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	NC
"1,000,222"			PALO ALTO VA MEDICAL CENTER	640	PALO ALTO VA MEDICAL CENTER	"1,009,121"	"1,006,840"	3801 MIRANDA AVE			PALO ALTO	"1,009,306"		94304-1207	"1,006,840"	3801 MIRANDA AVE			PALO ALTO	"1,009,306"		94304-1207	"1,009,231"	1	"1,002,221"			"1,002,221"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.612752 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	CA
"1,000,224"			"PHILADELPHIA, PA VAMC"	642	"PHILADELPHIA, PA VAMC"	"1,009,121"	"1,006,840"	3900 WOODLAND AVENUE			PHILADELPHIA	"1,009,342"		19104-4551	"1,006,840"	3900 WOODLAND AVENUE			PHILADELPHIA	"1,009,342"		19104-4551	"1,009,231"	1	"1,002,204"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.620579 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	PA
"1,000,225"			PHOENIX VAMC	644	PHOENIX VAMC	"1,009,121"	"1,006,840"	650 EAST INDIAN SCHOOL ROAD			PHOENIX	"1,009,304"		85012-1839	"1,006,840"	650 EAST INDIAN SCHOOL ROAD			PHOENIX	"1,009,304"		85012-1839	"1,009,231"	1	"1,002,218"			"1,002,218"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.623635 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	AZ
"1,000,227"			PITTSBURGH VAMC UNIVERSITY DR.	646	PITTSBURGH VAMC UNIVERSITY DR.	"1,009,121"	"1,006,840"	UNIVERSITY DRIVE C			PITTSBURGH	"1,009,342"		15240-1000	"1,006,840"	UNIVERSITY DRIVE C			PITTSBURGH	"1,009,342"		15240-1000	"1,009,231"	1	"1,002,204"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	6/9/2016 10:07:16.135392 AM	Initial Load	DataBroker - CQ# 0943 5/4/2016	VAMC	PA
"1,000,229"			PORTLAND VA MEDICAL CENTER	648	PORTLAND VA MEDICAL CENTER	"1,009,121"	"1,006,840"	3710 SW US VETERANS HOSPTL RD			PORTLAND	"1,009,341"		97239-2964	"1,006,840"	3710 SW US VETERANS HOSPTL RD			PORTLAND	"1,009,341"		97239-2964	"1,009,231"	1	"1,002,220"			"1,002,220"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.618428 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	OR
"1,000,230"			NORTHERN ARIZONA HEALTH CARE SYSTEM - PRESCOTT DIVISION	649	NORTHERN ARIZONA HCS	"1,009,121"	"1,006,840"	500 N. HWY 89			PRESCOTT	"1,009,304"		86313-5001									"1,009,231"	1	"1,002,218"			"1,002,218"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.633468 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	AZ
"1,000,231"			PROVIDENCE VAMC	650	PROVIDENCE VAMC	"1,009,121"	"1,006,840"	830 CHALKSTONE AVE.			PROVIDENCE	"1,009,344"		02908-4734	"1,006,840"	830 CHALKSTONE AVE.			PROVIDENCE	"1,009,344"		02908-4734	"1,009,231"	1	"1,002,201"			"1,002,201"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.636506 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	RI
"1,000,233"			HUNTER HOLMES MCGUIRE HOSPITAL	652	HUNTER HOLMES MCGUIRE HOSPITAL	"1,009,121"	"1,006,840"	1201 BROAD ROCK BLVD.			RICHMOND	"1,009,351"		23249-0001	"1,006,840"	1201 BROAD ROCK BLVD			RICHMOND	"1,009,351"		23249-0001	"1,009,231"	1	"1,002,206"			"1,002,206"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.623850 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	VA
"1,000,234"			ROSEBURG VA MEDICAL CENTER	653	ROSEBURG VA MEDICAL CENTER	"1,009,121"	"1,006,840"	913 NW GARDEN VALLEY BLVD.			ROSEBURG	"1,009,341"		97471-6523	"1,006,840"								"1,009,231"	1	"1,002,220"			"1,002,220"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.629090 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	OR
"1,000,235"			IOANNIS A. LOUGARIS VAMC	654	IOANNIS A. LOUGARIS VAMC	"1,009,121"	"1,006,840"	975 KIRMAN AVE			RENO	"1,009,332"		89502-0993	"1,006,840"								"1,009,231"	1	"1,002,221"			"1,002,221"	0	6/4/2004 1:18:48.000000 PM	12/28/2015 11:05:26.009955 AM	Initial Load	DataBroker - CQ# 0938 12/09/2015	VAMC	NV
"1,000,236"			ALEDA E. LUTZ VAMC	655	ALEDA E. LUTZ VAMC	"1,009,121"	"1,006,840"	1500 WEISS ST			SAGINAW	"1,009,326"		48602-5251	"1,006,840"	1500 WEISS ST			SAGINAW	"1,009,326"		48602-5251	"1,009,231"	1	"1,002,210"			"1,002,210"	0	6/4/2004 1:18:48.000000 PM	6/9/2016 10:07:16.192594 AM	Initial Load	DataBroker - CQ# 0943 5/4/2016	VAMC	MI
"1,000,237"			ST. CLOUD VA HEALTH CARE SYSTEM	656	ST. CLOUD VA HCS	"1,009,121"	"1,006,840"	4801 VETERANS DRIVE			ST. CLOUD	"1,009,327"		56303-2015	"1,006,840"	4801 VETERANS DRIVE			ST. CLOUD	"1,009,327"		56303-2015	"1,009,231"	1	"1,002,223"			"1,002,223"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.653464 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	MN
"1,000,238"			"VA HEARTLAND-EAST, VISN 15 HCS JOHN COCHRAN MEMORIAL HOSPITAL"	657	ST. LOUIS MO VAMC-JC DIVISION	"1,009,121"	"1,006,840"	915 N. GRAND BLVD			ST LOUIS	"1,009,329"		63106-1621	"1,006,840"	915 N. GRAND BLVD			ST LOUIS	"1,009,329"		63106-1621	"1,009,231"	1	"1,002,215"			"1,002,215"	0	6/4/2004 1:18:48.000000 PM	6/9/2016 10:07:16.200443 AM	Initial Load	DataBroker - CQ# 0943 5/4/2016	VAMC	MO
"1,000,239"			SALEM VA MEDICAL CENTER	658	SALEM VA MEDICAL CENTER	"1,009,121"	"1,006,840"	1970 ROANOKE BOULEVARD			SALEM	"1,009,351"		24153-6404	"1,006,840"	1970 ROANOKE BLVD.			SALEM	"1,009,351"		24153-6404	"1,009,231"	1	"1,002,206"			"1,002,206"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.641125 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	VA
"1,000,240"			W.G. HEFNER SALISBURY VAMC	659	W.G. HEFNER SALISBURY VAMC	"1,009,121"	"1,006,840"	1601 BRENNER AVE.			SALISBURY	"1,009,337"		28144-2515	"1,006,840"	1601 BRENNER AVE			SALISBURY	"1,009,337"		28144-2515	"1,009,231"	1	"1,002,206"			"1,002,206"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.648061 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	NC
"1,000,241"			GEORGE E. WAHLEN VAMC	660	GEORGE E. WAHLEN VAMC	"1,009,121"	"1,006,840"	500 FOOTHILL BLVD.			SALT LAKE CITY	"1,009,349"		84148-0001	"1,006,840"	500 FOOTHILL BLVD.			SALT LAKE CITY	"1,009,349"		84148-0001	"1,009,231"	1	"1,002,219"			"1,002,219"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.653780 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	UT
"1,000,242"			SAN FRANCISCO VAMC	662	SAN FRANCISCO VAMC	"1,009,121"	"1,006,840"	4150 CLEMENT STREET			SAN FRANCISCO	"1,009,306"		94121-1545	"1,006,840"	4150 CLEMENT STREET			SAN FRANCISCO	"1,009,306"		94121-1545	"1,009,231"	1	"1,002,221"			"1,002,221"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.669575 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	CA
"1,000,243"			SEATTLE VA MEDICAL CENTER	663	SEATTLE VA MEDICAL CENTER	"1,009,121"	"1,006,840"	1660 SOUTH COLUMBIAN WAY			SEATTLE	"1,009,353"		98108-1532	"1,006,840"	1660 S. Columbian Way			Seattle	"1,009,353"		98108-1532	"1,009,231"	1	"1,002,220"			"1,002,220"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.665833 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	WA
"1,000,244"			VA SAN DIEGO HEALTHCARE SYSTEM (664)	664	SAN DIEGO HCS	"1,009,121"	"1,006,840"	3350 La Jolla Village Drive			San Diego	"1,009,306"		92161-0002	"1,006,840"	3350 La Jolla Village Drive			San Diego	"1,009,306"		92161-0002	"1,009,231"	1	"1,002,222"			"1,002,222"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.676336 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	CA
"1,000,246"			SHERIDAN VA MEDICAL CENTER	666	SHERIDAN VA MEDICAL CENTER	"1,009,121"	"1,006,840"	1898 FORT ROAD			SHERIDAN	"1,009,356"		82801-8320	"1,006,840"	1898 FORT ROAD			SHERIDAN	"1,009,356"		82801-8320	"1,009,231"	1	"1,002,219"			"1,002,219"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.681277 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	WY
"1,000,247"			OVERTON BROOKS VA MEDICAL CENTER	667	SHREVEPORT VAMC	"1,009,121"	"1,006,840"	510 EAST STONER AVENUE			SHREVEPORT	"1,009,322"		71101-4243	"1,006,840"	510 E. STONER AVE.			SHREVEPORT	"1,009,322"		71101-4243	"1,009,231"	1	"1,002,216"			"1,002,216"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.682691 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	LA
"1,000,248"			MANN-GRANDSTAFF VAMC	668	MANN-GRANDSTAFF VAMC	"1,009,121"	"1,006,840"	4815 N. ASSEMBLY			SPOKANE	"1,009,353"		99205-6185	"1,006,840"	4815 N. ASSEMBLY			SPOKANE	"1,009,353"		99205-6185	"1,009,231"	1	"1,002,220"			"1,002,220"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.697797 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	WA
"1,000,250"			AUDIE L. MURPHY MEMORIAL HOSP	671	AUDIE L. MURPHY MEMORIAL HOSP	"1,009,121"	"1,006,840"	7400 MERTON MINTER BLVD			SAN ANTONIO	"1,009,348"		78229-4404	"1,006,840"	7400 MERTON MINTER BLVD			SAN ANTONIO	"1,009,348"		78229-4404	"1,009,231"	1	"1,002,217"			"1,002,217"	0	6/4/2004 1:18:48.000000 PM	12/28/2015 11:05:25.716930 AM	Initial Load	DataBroker - CQ# 0938 12/09/2015	VAMC	TX
"1,000,251"			SAN JUAN VA MEDICAL CENTER	672	SAN JUAN VA MEDICAL CENTER	"1,009,121"	"1,006,840"	10 Casia St.			SAN JUAN	"1,009,372"		00921-3200	"1,006,840"	10 Casia St.			SAN JUAN	"1,009,372"		00921-3200	"1,009,231"	1	"1,002,208"			"1,002,208"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.703452 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	PR
"1,000,252"			JAMES A. HALEY VETERANS HOSP	673	TAMPA FL VAMC	"1,009,121"	"1,006,840"	13000 BRUCE B DOWNS BLVD			TAMPA	"1,009,312"		33612-4745	"1,006,840"	13000 BRUCE B DOWNS BLVD			TAMPA	"1,009,312"		33612-4745	"1,009,231"	1	"1,002,208"			"1,002,208"	0	6/4/2004 1:18:48.000000 PM	2/10/2016 2:58:29.982378 PM	Initial Load	DataBroker - CQ# 0939 1/4/2016	VAMC	FL
"1,000,253"			OLIN E. TEAGUE VET CENTER	674	OLIN E. TEAGUE VET CENTER	"1,009,121"	"1,006,840"	1901 VETERANS MEMORIAL DRIVE			TEMPLE	"1,009,348"		76504-7451	"1,006,840"	1901 VETERANS MEMORIAL DRIVE			TEMPLE	"1,009,348"		76504-7451	"1,009,231"	1	"1,002,217"			"1,002,217"	0	6/4/2004 1:18:48.000000 PM	12/28/2015 11:05:26.156079 AM	Initial Load	DataBroker - CQ# 0938 12/09/2015	VAMC	TX
"1,000,254"			TOMAH VAMC	676	TOMAH VAMC	"1,009,121"	"1,006,840"	500 E. VETERANS ST.			TOMAH	"1,009,355"		54660-3105	"1,006,840"	500 E. VETERANS ST.			TOMAH	"1,009,355"		54660-3105	"1,009,231"	1	"1,002,212"			"1,002,212"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.694805 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	WI
"1,000,256"			SOUTHERN ARIZONA HEALTH CARE SYSTEM - TUCSON DIVISION	678	SOUTHERN ARIZONA VA HCS	"1,009,121"	"1,006,840"	3601 SOUTH 6TH AVE			TUCSON	"1,009,304"		85723-0001	"1,006,840"	3601 SOUTH 6TH AVE			TUCSON	"1,009,304"		85723-0001	"1,009,231"	1	"1,002,218"			"1,002,218"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.697763 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	AZ
"1,000,257"			TUSCALOOSA VA MEDICAL CENTER	679	TUSCALOOSA	"1,009,121"	"1,006,840"	3701 LOOP ROAD EAST			TUSCALOOSA	"1,009,301"		35404-5015	"1,006,840"	3701 LOOP ROAD EAST			TUSCALOOSA	"1,009,301"		35404-5015	"1,009,231"	1	"1,002,207"			"1,002,207"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.701533 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	AL
"1,000,262"			JONATHAN M. WAINWRIGHT VAMC	687	JONATHAN M. WAINWRIGHT VAMC	"1,009,121"	"1,006,840"	77 WAINWRIGHT DRIVE			WALLA WALLA	"1,009,353"		99362-3975	"1,006,840"	77 WAINWRIGHT DRIVE			WALLA WALLA	"1,009,353"		99362-3975	"1,009,231"	1	"1,002,220"			"1,002,220"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.714646 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	WA
"1,000,263"			WASHINGTON VA MEDICAL CENTER	688	WASHINGTON VA MEDICAL CENTER	"1,009,121"	"1,006,840"	50 IRVING ST NW			WASHINGTON	"1,009,311"		20422-0001	"1,006,840"	50 IRVING ST NW			WASHINGTON	"1,009,311"		20422-0001	"1,009,231"	1	"1,002,205"			"1,002,205"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.726257 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	DC
"1,000,264"			VA CONNECTICUT HEALTHCARE SYSTEM - WEST HAVEN DIVISION	689	CONNECTICUT HCS	"1,009,121"	"1,006,840"	950 CAMPBELL AVENUE			WEST HAVEN	"1,009,309"		06516-2770	"1,006,840"	950 CAMPBELL AVENUE			WEST HAVEN	"1,009,309"		06516-2770	"1,009,231"	1	"1,002,201"			"1,002,201"	0	6/4/2004 1:18:48.000000 PM	2/11/2013 3:23:19.070900 PM	Initial Load	DataBroker - CQ# 0833 1/14/2013	VAMC	CT
"1,000,266"			VA GREATER LOS ANGELES HEALTHCARE SYSTEM - WEST LOS ANGELES DIVISION	691	WEST LA VAMC	"1,009,121"	"1,006,840"	11301 WILSHIRE BLVD			LOS ANGELES	"1,009,306"		90073-1003	"1,006,840"	11301 WILSHIRE BLVD			LOS ANGELES	"1,009,306"		90073-1003	"1,009,231"	1	"1,002,222"			"1,002,222"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.711558 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	CA
"1,000,267"			WHITE CITY VA MEDICAL CENTER	692	WHITE CITY VA MEDICAL CENTER	"1,009,121"	"1,006,840"	8495 Crater Lake Hwy.			WHITE CITY	"1,009,341"		97503-3011	"1,006,840"	8495 Crater Lake Hwy.			WHITE CITY	"1,009,341"		97503-3011	"1,009,231"	1	"1,002,220"			"1,002,220"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.740936 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	OR
"1,000,268"			WILKES-BARRE VAMC	693	WILKES-BARRE VAMC	"1,009,121"	"1,006,840"	1111 EAST END BLVD			WILKES BARRE	"1,009,342"		18711-0030	"1,006,840"	1111 EAST END BLVD			WILKES BARRE	"1,009,342"		18711-0030	"1,009,231"	1	"1,002,204"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.717868 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	PA
"1,000,270"			CLEMENT J ZABLOCKI	695	MILWAUKEE VAMC	"1,009,121"	"1,006,840"	5000 W NATIONAL AVE			MILWAUKEE	"1,009,355"		53295-0001	"1,006,840"	5000 W NATIONAL AVE			MILWAUKEE	"1,009,355"		53295-0001	"1,009,231"	1	"1,002,212"			"1,002,212"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.720942 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	WI
"1,000,301"			SAN ANTONIO OPC	755	SAN ANTONIO OPC	"1,009,121"	"1,006,840"					"1,009,348"											"1,009,197"	0	"1,002,217"			"1,002,217"	0	6/4/2004 1:18:48.000000 PM	12/22/2011 8:25:25.758236 AM	Initial Load	DataBroker - CQ# 0757 11/02/2011	OPC	TX
"1,000,303"			CHALMERS P. WYLIE VA AMBULATORY CARE CENTER (757)	757	COLUMBUS VAMC	"1,009,121"	"1,006,840"	420 NORTH JAMES ROAD			COLUMBUS	"1,009,339"		43219-1834	"1,006,840"								"1,009,231"	1	"1,002,210"			"1,002,210"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.724043 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	OH
"1,000,140"			JESSE BROWN VA MEDICAL CENTER	537	JESSE BROWN VAMC	"1,009,121"	"1,006,840"	820 SOUTH DAMEN AVENUE			CHICAGO	"1,009,317"		60612-3728	"1,006,840"	820 SOUTH DAMEN AVENUE			CHICAGO	"1,009,317"		60612-3728	"1,009,231"	1	"1,002,212"			"1,002,212"	0	6/4/2004 1:18:48.000000 PM	6/9/2016 10:07:16.041536 AM	Initial Load	DataBroker - CQ# 0943 5/4/2016	VAMC	IL
"1,000,141"			CHILLICOTHE VA MEDICAL CENTER	538	CHILLICOTHE VA MEDICAL CENTER	"1,009,121"	"1,006,840"	17273 ST. RT. 104			CHILLICOTHE	"1,009,339"		45601-8608	"1,006,840"	17273 ST. RT. 104			CHILLICOTHE	"1,009,339"		45601-8608	"1,009,231"	1	"1,002,210"			"1,002,210"	0	6/4/2004 1:18:48.000000 PM	12/9/2015 9:44:39.412003 AM	Initial Load	DataBroker - CQ# 0936 11/03/2015	VAMC	OH
"1,000,142"			CINCINNATI VAMC	539	CINCINNATI	"1,009,121"	"1,006,840"	3200 VINE STREET			CINCINNATI	"1,009,339"		45220-2213	"1,006,840"	3200 VINE STREET			CINCINNATI	"1,009,339"		45220-2213	"1,009,231"	1	"1,002,210"			"1,002,210"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.402495 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	OH
"1,000,143"			LOUIS A JOHNSON VAMC	540	LOUIS A JOHNSON VAMC	"1,009,121"	"1,006,840"	1 MED CENTER DRIVE			CLARKSBURG	"1,009,354"		26301-4155	"1,006,840"	1 MED CENTER DRIVE			CLARKSBURG	"1,009,354"		26301-4155	"1,009,231"	1	"1,002,205"			"1,002,205"	0	6/4/2004 1:18:48.000000 PM	6/9/2016 10:07:16.050335 AM	Initial Load	DataBroker - CQ# 0943 5/4/2016	VAMC	WV
"1,000,144"			CLEVELAND VAMC	541	CLEVELAND VAMC	"1,009,121"	"1,006,840"	10701 EAST BLVD			CLEVELAND	"1,009,339"		44106-1702	"1,006,840"	10701 EAST BLVD			CLEVELAND	"1,009,339"		44106-1702	"1,009,231"	1	"1,002,210"			"1,002,210"	0	6/4/2004 1:18:48.000000 PM	5/10/2012 5:08:50.410032 PM	Initial Load	DataBroker - CQ# 0777 04/17/2012	VAMC	OH
"1,000,145"			COATESVILLE VA MEDICAL CENTER	542	COATESVILLE VA MEDICAL CENTER	"1,009,121"	"1,006,840"	1400 BLACKHORSE HILL ROAD			COATESVILLE	"1,009,342"		19320-2040	"1,006,840"	1400 BLACKHORSE HILL ROAD			COATESVILLE	"1,009,342"		19320-2040	"1,009,231"	1	"1,002,204"			"1,002,204"	0	6/4/2004 1:18:48.000000 PM	12/28/2015 11:05:27.086249 AM	Initial Load	DataBroker - CQ# 0938 12/09/2015	VAMC	PA
